Amphisbaena_anaemariae,oviparous
Amphisbaena_angustifrons,oviparous
Amphisbaena_bakeri,oviparous
Amphisbaena_barbouri,oviparous
Amphisbaena_bolivica,oviparous
Amphisbaena_caeca,oviparous
Amphisbaena_camura,oviparous
Amphisbaena_carlgansi,oviparous
Amphisbaena_cubana,oviparous
Amphisbaena_cunhai,oviparous
Amphisbaena_darwini,oviparous
Amphisbaena_fenestrata,oviparous
Amphisbaena_fuliginosa,oviparous
Amphisbaena_hastata,oviparous
Amphisbaena_hyporissor,oviparous
Amphisbaena_ignatiana,oviparous
Amphisbaena_innocens,oviparous
Amphisbaena_leali,oviparous
Amphisbaena_leeseri,oviparous
Amphisbaena_manni,oviparous
Amphisbaena_mertensii,oviparous
Amphisbaena_munoai,oviparous
Amphisbaena_schmidti,oviparous
Amphisbaena_silvestrii,oviparous
Amphisbaena_vermicularis,oviparous
Amphisbaena_xera,oviparous
Amplorhinus_multimaculatus,viviparous
Anatololacerta_anatolica,oviparous
Anatololacerta_danfordi,oviparous
Anatololacerta_oertzeni,oviparous
Androngo_trivittatus,oviparous
Anelytropsis_papillosus,oviparous
Anguis_fragilis,viviparous
Anilius_scytale,viviparous
Anisolepis_longicauda,oviparous
Anniella_geronimensis,viviparous
Anniella_pulchra,viviparous
Anolis_acutus,oviparous
Anolis_aeneus,oviparous
Anolis_aequatorialis,oviparous
Anolis_agassizi,oviparous
Anolis_ahli,oviparous
Anolis_alayoni,oviparous
Anolis_alfaroi,oviparous
Anolis_aliniger,oviparous
Anolis_allisoni,oviparous
Anolis_allogus,oviparous
Anolis_altae,oviparous
Anolis_alumina,oviparous
Anolis_alutaceus,oviparous
Anolis_anatoloros,oviparous
Anolis_angusticeps,oviparous
Anolis_annectens,oviparous
Anolis_aquaticus,oviparous
Anolis_argenteolus,oviparous
Anolis_argillaceus,oviparous
Anolis_armouri,oviparous
Anolis_auratus,oviparous
Anolis_bahorucoensis,oviparous
Anolis_baleatus,oviparous
Anolis_baracoae,oviparous
Anolis_barahonae,oviparous
Anolis_barbatus,oviparous
Anolis_barbouri,oviparous
Anolis_bartschi,oviparous
Anolis_bicaorum,oviparous
Anolis_bimaculatus,oviparous
Anolis_biporcatus,oviparous
Anolis_bitectus,oviparous
Anolis_boettgeri,oviparous
Anolis_bombiceps,oviparous
Anolis_bonairensis,oviparous
Anolis_bremeri,oviparous
Anolis_brevirostris,oviparous
Anolis_brunneus,oviparous
Anolis_calimae,oviparous
Anolis_capito,oviparous
Anolis_carolinensis,oviparous
Anolis_carpenteri,oviparous
Anolis_casildae,oviparous
Anolis_caudalis,oviparous
Anolis_centralis,oviparous
Anolis_chamaeleonides,oviparous
Anolis_chloris,oviparous
Anolis_chlorocyanus,oviparous
Anolis_chocorum,oviparous
Anolis_christophei,oviparous
Anolis_chrysolepis,oviparous
Anolis_clivicola,oviparous
Anolis_coelestinus,oviparous
Anolis_confusus,oviparous
Anolis_conspersus,oviparous
Anolis_cooki,oviparous
Anolis_crassulus,oviparous
Anolis_cristatellus,oviparous
Anolis_cupeyalensis,oviparous
Anolis_cupreus,oviparous
Anolis_cuvieri,oviparous
Anolis_cyanopleurus,oviparous
Anolis_cybotes,oviparous
Anolis_danieli,oviparous
Anolis_darlingtoni,oviparous
Anolis_desechensis,oviparous
Anolis_distichus,oviparous
Anolis_dolichocephalus,oviparous
Anolis_equestris,oviparous
Anolis_ernestwilliamsi,oviparous
Anolis_etheridgei,oviparous
Anolis_eugenegrahami,oviparous
Anolis_euskalerriari,oviparous
Anolis_evermanni,oviparous
Anolis_extremus,oviparous
Anolis_ferreus,oviparous
Anolis_festae,oviparous
Anolis_fitchi,oviparous
Anolis_fowleri,oviparous
Anolis_fraseri,oviparous
Anolis_frenatus,oviparous
Anolis_fuscoauratus,oviparous
Anolis_garmani,oviparous
Anolis_garridoi,oviparous
Anolis_gemmosus,oviparous
Anolis_gingivinus,oviparous
Anolis_grahami,oviparous
Anolis_griseus,oviparous
Anolis_guafe,oviparous
Anolis_guamuhaya,oviparous
Anolis_guazuma,oviparous
Anolis_gundlachi,oviparous
Anolis_haetianus,oviparous
Anolis_hendersoni,oviparous
Anolis_heterodermus,oviparous
Anolis_homolechis,oviparous
Anolis_huilae,oviparous
Anolis_humilis,oviparous
Anolis_imias,oviparous
Anolis_inderenae,oviparous
Anolis_inexpectatus,oviparous
Anolis_insignis,oviparous
Anolis_insolitus,oviparous
Anolis_intermedius,oviparous
Anolis_isolepis,oviparous
Anolis_isthmicus,oviparous
Anolis_jacare,oviparous
Anolis_jubar,oviparous
Anolis_kemptoni,oviparous
Anolis_krugi,oviparous
Anolis_laeviventris,oviparous
Anolis_leachii,oviparous
Anolis_lemurinus,oviparous
Anolis_limifrons,oviparous
Anolis_lineatopus,oviparous
Anolis_lineatus,oviparous
Anolis_lionotus,oviparous
Anolis_lividus,oviparous
Anolis_longiceps,oviparous
Anolis_longitibialis,oviparous
Anolis_loveridgei,oviparous
Anolis_loysiana,oviparous
Anolis_luciae,oviparous
Anolis_lucius,oviparous
Anolis_luteogularis,oviparous
Anolis_macilentus,oviparous
Anolis_maculigula,oviparous
Anolis_marcanoi,oviparous
Anolis_marmoratus,oviparous
Anolis_marron,oviparous
Anolis_maynardi,oviparous
Anolis_meridionalis,oviparous
Anolis_mestrei,oviparous
Anolis_microtus,oviparous
Anolis_monensis,oviparous
Anolis_monticola,oviparous
Anolis_neblininus,oviparous
Anolis_nicefori,oviparous
Anolis_nitens,oviparous
Anolis_noblei,oviparous
Anolis_nubilis,oviparous
Anolis_occultus,oviparous
Anolis_ocelloscapularis,oviparous
Anolis_oculatus,oviparous
Anolis_olssoni,oviparous
Anolis_onca,oviparous
Anolis_opalinus,oviparous
Anolis_ophiolepis,oviparous
Anolis_oporinus,oviparous
Anolis_ortonii,oviparous
Anolis_oxylophus,oviparous
Anolis_pachypus,oviparous
Anolis_paternus,oviparous
Anolis_peraccae,oviparous
Anolis_placidus,oviparous
Anolis_poecilopus,oviparous
Anolis_pogus,oviparous
Anolis_polylepis,oviparous
Anolis_polyrhachis,oviparous
Anolis_poncensis,oviparous
Anolis_porcatus,oviparous
Anolis_porcus,oviparous
Anolis_princeps,oviparous
Anolis_pulchellus,oviparous
Anolis_pumilus,oviparous
Anolis_punctatus,oviparous
Anolis_purpurgularis,oviparous
Anolis_quadriocellifer,oviparous
Anolis_quercorum,oviparous
Anolis_reconditus,oviparous
Anolis_rejectus,oviparous
Anolis_richardii,oviparous
Anolis_ricordi,oviparous
Anolis_roquet,oviparous
Anolis_rubribarbaris,oviparous
Anolis_sabanus,oviparous
Anolis_sagrei,oviparous
Anolis_scriptus,oviparous
Anolis_semilineatus,oviparous
Anolis_sericeus,oviparous
Anolis_sheplani,oviparous
Anolis_shrevei,oviparous
Anolis_singularis,oviparous
Anolis_smallwoodi,oviparous
Anolis_smaragdinus,oviparous
Anolis_sminthus,oviparous
Anolis_strahmi,oviparous
Anolis_stratulus,oviparous
Anolis_terraealtae,oviparous
Anolis_tigrinus,oviparous
Anolis_trachyderma,oviparous
Anolis_transversalis,oviparous
Anolis_trinitatis,oviparous
Anolis_tropidogaster,oviparous
Anolis_tropidonotus,oviparous
Anolis_uniformis,oviparous
Anolis_utilensis,oviparous
Anolis_valencienni,oviparous
Anolis_vanidicus,oviparous
Anolis_vanzolinii,oviparous
Anolis_ventrimaculatus,oviparous
Anolis_vermiculatus,oviparous
Anolis_wattsi,oviparous
Anolis_websteri,oviparous
Anolis_whitemani,oviparous
Anolis_woodi,oviparous
Anolis_zeus,oviparous
Anomalopus_leuckartii,oviparous
Anomalopus_mackayi,oviparous
Anomalopus_swansoni,viviparous
Anomalopus_verreauxi,oviparous
Anomochilus_leonardi,oviparous
Anops_kingii,oviparous
Anotosaura_collaris,oviparous
Antaresia_childreni,oviparous
Antaresia_maculosa,oviparous
Antaresia_perthensis,oviparous
Antaresia_stimsoni,oviparous
Antillophis_andreae,oviparous
Antillophis_parvifrons,oviparous
Aparallactus_capensis,oviparous
Aparallactus_guentheri,oviparous
Aparallactus_modestus,oviparous
Aparallactus_werneri,oviparous
Apathya_cappadocica,oviparous
Aphaniotis_fusca,oviparous
Aplopeltura_boa,oviparous
Apodora_papuana,oviparous
Apostolepis_albicollaris,oviparous
Apostolepis_assimilis,oviparous
Apostolepis_cearensis,oviparous
Apostolepis_dimidiata,oviparous
Apostolepis_flavotorquata,oviparous
Apostolepis_sanctaeritae,oviparous
Aprasia_aurita,oviparous
Aprasia_fusca,oviparous
Aprasia_inaurita,oviparous
Aprasia_parapulchella,oviparous
Aprasia_picturata,oviparous
Aprasia_pseudopulchella,oviparous
Aprasia_pulchella,oviparous
Aprasia_repens,oviparous
Aprasia_smithi,oviparous
Aprasia_striolata,oviparous
Archaeolacerta_bedriagae,oviparous
Aristelliger_georgeensis,oviparous
Aristelliger_lar,oviparous
Aristelliger_praesignis,oviparous
Arizona_elegans,oviparous
Arrhyton_callilaemum,oviparous
Arrhyton_dolichura,oviparous
Arrhyton_exiguum,oviparous
Arrhyton_funereum,oviparous
Arrhyton_landoi,oviparous
Arrhyton_polylepis,oviparous
Arrhyton_procerum,oviparous
Arrhyton_supernum,oviparous
Arrhyton_taeniatum,oviparous
Arrhyton_tanyplectum,oviparous
Arrhyton_vittatum,oviparous
Arthrosaura_kockii,oviparous
Arthrosaura_reticulata,oviparous
Asaccus_platyrhynchus,oviparous
Aspidelaps_scutatus,oviparous
Aspidites_melanocephalus,oviparous
Aspidites_ramsayi,oviparous
Aspidomorphus_lineaticollis,oviparous
Aspidomorphus_muelleri,oviparous
Aspidomorphus_schlegeli,oviparous
Aspidoscelis_burti,oviparous
Aspidoscelis_ceralbensis,oviparous
Aspidoscelis_communis,oviparous
Aspidoscelis_costatus,oviparous
Aspidoscelis_deppei,oviparous
Aspidoscelis_gularis,oviparous
Aspidoscelis_guttatus,oviparous
Aspidoscelis_hyperythrus,oviparous
Aspidoscelis_inornatus,oviparous
Aspidoscelis_laredoensis,oviparous
Aspidoscelis_lineattissimus,oviparous
Aspidoscelis_marmoratus,oviparous
Aspidoscelis_sexlineatus,oviparous
Aspidoscelis_tigris,oviparous
Aspidoscelis_velox,oviparous
Aspidura_drummondhayi,oviparous
Aspidura_guentheri,oviparous
Aspidura_trachyprocta,oviparous
Asthenodipsas_vertebralis,oviparous
Astrotia_stokesii,viviparous
Asymblepharus_alaicus,viviparous
Asymblepharus_sikimmensis,oviparous
Atheris_barbouri,viviparous
Atheris_ceratophora,viviparous
Atheris_chlorechis,viviparous
Atheris_desaixi,viviparous
Atheris_hispida,viviparous
Atheris_nitschei,viviparous
Atheris_squamigera,viviparous
Atlantolacerta_andreanskyi,oviparous
Atractaspis_bibronii,oviparous
Atractaspis_boulengeri,oviparous
Atractaspis_corpulenta,oviparous
Atractaspis_irregularis,oviparous
Atractaspis_microlepidota,oviparous
Atractaspis_micropholis,oviparous
Atractus_albuquerquei,oviparous
Atractus_badius,oviparous
Atractus_elaps,oviparous
Atractus_flammigerus,oviparous
Atractus_reticulatus,oviparous
Atractus_schach,oviparous
Atractus_trihedrurus,oviparous
Atractus_wagleri,oviparous
Atractus_zebrinus,oviparous
Atractus_zidoki,oviparous
Atretium_schistosum,oviparous
Atretium_yunnanensis,oviparous
Atropoides_nummifer,viviparous
Atropoides_occiduus,viviparous
Atropoides_olmec,viviparous
Atropoides_picadoi,viviparous
Aulura_anomala,oviparous
Australolacerta_australis,oviparous
Austrelaps_labialis,viviparous
Austrelaps_superbus,viviparous
Austrotyphlops_ammodytes,oviparous
Austrotyphlops_australis,oviparous
Austrotyphlops_bituberculatus,oviparous
Austrotyphlops_diversus,oviparous
Austrotyphlops_endoterus,oviparous
Austrotyphlops_ganei,oviparous
Austrotyphlops_grypus,oviparous
Austrotyphlops_guentheri,oviparous
Austrotyphlops_hamatus,oviparous
Austrotyphlops_howi,oviparous
Austrotyphlops_kimberleyensis,oviparous
Austrotyphlops_leptosomus,oviparous
Austrotyphlops_ligatus,oviparous
Austrotyphlops_longissimus,oviparous
Austrotyphlops_pilbarensis,oviparous
Austrotyphlops_pinguis,oviparous
Austrotyphlops_splendidus,oviparous
Austrotyphlops_troglodytes,oviparous
Austrotyphlops_unguirostris,oviparous
Austrotyphlops_waitii,oviparous
Azemiops_feae,oviparous
Bachia_barbouri,oviparous
Bachia_bicolor,oviparous
Bachia_bresslaui,oviparous
Bachia_dorbignyi,oviparous
Bachia_flavescens,oviparous
Bachia_heteropa,oviparous
Bachia_huallagana,oviparous
Bachia_intermedia,oviparous
Bachia_panoplia,oviparous
Bachia_peruana,oviparous
Bachia_scolecoides,oviparous
Bachia_trisanale,oviparous
Balanophis_ceylonensis,oviparous
Barisia_herrerae,viviparous
Barisia_imbricata,viviparous
Barisia_levicollis,viviparous
Barisia_rudicollis,viviparous
Bartleia_jigurru,oviparous
Basiliscus_basiliscus,oviparous
Basiliscus_galeritus,oviparous
Basiliscus_plumifrons,oviparous
Basiliscus_vittatus,oviparous
Bassiana_duperreyi,oviparous
